batch,time,ms28,mtetr,s28,tetr
batch 13,17.0,0.153538855173674,0.0679398300581801,10.9015042030924,3.44818391680011
batch 13,17.25,0.139407068520891,0.0675605750541323,10.7274413343379,3.58903117827887
batch 13,17.5,0.129120128775021,0.063698215346555,10.3859402016403,3.6616828579076
batch 13,17.75,0.125425569011221,0.0583111902403874,10.0166858787056,3.64502300137629
batch 13,18.0,0.128635953511701,0.0534966033367679,9.74641013652382,3.55467810814946
batch 13,18.25,0.137381425549654,0.0507159104993801,9.65751599245942,3.42919777614055
batch 13,18.5,0.148840445934685,0.0506502106812977,9.77303009315447,3.31331996696764
batch 13,18.75,0.158973699077966,0.0532431763856368,10.0487995072654,3.24530786409881
batch 13,19.0,0.163706641447822,0.0576392692211636,10.3802673955948,3.24739343971897
batch 13,19.25,0.161054984518036,0.0622081730180936,10.6373746454872,3.31771497845126
batch 13,19.5,0.152531532980822,0.0650842444325352,10.7222936407982,3.42790798385147
batch 13,19.75,0.14218119641635,0.0651387880363358,10.6151194465909,3.53316496797736
batch 13,20.0,0.134098724946554,0.0625879632788075,10.3744400398899,3.59277181276543
batch 13,20.25,0.130724585474569,0.0587055106101727,10.0998327242705,3.58802538536676
batch 13,20.5,0.132623250490434,0.0550349143837288,9.8890419685159,3.526745797338
batch 13,20.75,0.138854991422691,0.0527724918242945,9.80928526329873,3.43559300150447
batch 13,21.0,0.147265194190388,0.0525338158279417,9.88198216576749,3.34810366084113
batch 13,21.25,0.154851043884846,0.0543156724476931,10.0768966148258,3.29405057848732
batch 13,21.5,0.158671091481106,0.0574811304868113,10.3190687782585,3.29113746424987
batch 13,21.75,0.157230508853476,0.0608479783358844,10.5145744530076,3.33900126231529
batch 13,22.0,0.151386670472484,0.0630830824026428,10.5900999243383,3.4180345439605
batch 13,22.25,0.143839897969571,0.0633336040305789,10.5250681611879,3.49647248042587
batch 13,22.5,0.137594078831774,0.0616488809943431,10.3557402829944,3.54423196546822
batch 13,22.75,0.134675289695185,0.0588601668492448,10.1526405556003,3.54569429855366
batch 13,23.0,0.135726336966813,0.0560886481989321,9.98988134082149,3.50426475379048
batch 13,23.25,0.14013789625448,0.0542808113567709,9.92115152924317,3.43825348820605
batch 13,23.5,0.146300982870341,0.0539658617076658,9.96566695168715,3.37250792027958
batch 13,23.75,0.151984438501153,0.0551786543478284,10.1032494374153,3.32993112064789
batch 13,24.0,0.15503621491444,0.0574568358848886,10.280218991898,3.32457362812292
batch 13,24.25,0.154318056259368,0.0599412906475872,10.4283848566418,3.35702208958652
batch 13,24.5,0.150306970858879,0.0616680312954943,10.4927450627492,3.41373383980042
batch 13,24.75,0.144821142307654,0.0619922844157432,10.4544084991108,3.47206336453672
batch 16,0.0,1.5,1.5,0.0,0.0
batch 16,0.25,0.458101701608548,0.523814354412018,16.276290233357,15.9053214390613
batch 16,0.5,0.0995562639377946,0.258278591199151,15.7549768399528,17.3635759838242
batch 16,0.75,0.0226417903549088,0.153595690596644,12.5994185656347,16.0389679921977
batch 16,1.0,0.0066933906964913,0.0838922610176396,9.64581924599995,13.7571464173352
batch 16,1.25,0.0046113232561588,0.0417299236105968,7.32232749458463,11.2190544180673
batch 16,1.5,0.0071802405258724,0.0197109130148089,5.59661667036021,8.85071144950235
batch 16,1.75,0.0144690196668793,0.0093061085383577,4.39557919853686,6.84304584051347
batch 16,2.0,0.0308491891109866,0.0047917052832785,3.71218500359203,5.23168571307595
batch 16,2.25,0.065344285491363,0.0032731552767188,3.66291050139492,3.98041710445996
batch 16,2.5,0.130299145003528,0.0041208056327804,4.52026142111567,3.03588378945598
batch 16,2.75,0.228199208397871,0.0102290642226014,6.5977736391707,2.37067006528481
batch 16,3.0,0.323920568375555,0.0317630902902254,9.82102603336351,2.05568321455835
batch 16,3.25,0.342283956959153,0.0784486901053811,13.2061073430423,2.3225363787212
batch 16,3.5,0.24756176960689,0.128697492405579,14.9872890835314,3.30194317922559
batch 16,3.75,0.133617029048278,0.142835682863479,14.3516455215124,4.55636205050585
batch 16,4.0,0.0711303472470201,0.118285575326107,12.3969666335049,5.39028535336439
batch 16,4.25,0.0484447173657369,0.0810706000401827,10.2821111808687,5.51921643638997
batch 16,4.5,0.0471049381361134,0.0505596713113054,8.53781606139115,5.09894974680539
batch 16,4.75,0.0609084859045475,0.03163176516372,7.367032162283,4.41742486150896
batch 16,5.0,0.0914440201985923,0.0224588170088744,6.89900168152383,3.70115102721893
batch 16,5.25,0.14149104443501,0.0210490359603429,7.27257812830753,3.08588837689556
batch 16,5.5,0.20422918665578,0.0281303181492611,8.54833659533735,2.66179225271704
batch 16,5.75,0.252487713512648,0.046823374748835,10.4654786614373,2.52864560367737
batch 16,6.0,0.250254945688797,0.0755355573651783,12.2730620752261,2.78875767302067
batch 16,6.25,0.195639713049027,0.0997849419112959,13.0576073004973,3.40372117612532
batch 16,6.5,0.132224060929593,0.103810197245211,12.5554979042421,4.08822504027396
batch 16,6.75,0.0918065216744675,0.0885566784840621,11.2927078670236,4.50577941188271
batch 16,7.0,0.0759103029483485,0.0664997687144072,9.90081251620061,4.52535909722151
batch 16,7.25,0.0784052635066012,0.0477205065170738,8.77653498057205,4.22916316123519
batch 16,7.5,0.0962968090300215,0.0359101224555034,8.13746859203289,3.7787858924622
batch 16,7.75,0.128569726956556,0.0313470477046274,8.1162833540182,3.31954836996587
batch 16,8.0,0.170476446092961,0.034083387494426,8.76066599207489,2.95989902219821
batch 16,8.25,0.207551133550728,0.0448422509647385,9.93286965463964,2.78779427895063
batch 16,8.5,0.218767811433771,0.062531587073629,11.2147998296963,2.87272305285091
batch 16,8.75,0.1951297062947,0.0802956627231004,12.0262764455828,3.21215873449499
batch 16,9.0,0.153298950178635,0.088252314870441,12.0172550907664,3.66939632828473
batch 16,9.25,0.117452193745369,0.082852846611587,11.3223589484279,4.03011628934216
batch 16,9.5,0.0980514336924967,0.0692208388310206,10.3415225482929,4.15012023884161
batch 16,9.75,0.0948397057529527,0.0547412312916433,9.43736234592761,4.0239103859658
batch 16,10.0,0.105480682436596,0.0440504757079237,8.84821617076231,3.73919984219801
batch 16,10.25,0.12778988148935,0.0388615737622567,8.71242427619747,3.40674722180542
batch 16,10.5,0.157377670368571,0.0396554869226055,9.07527052191747,3.12374102090905
batch 16,10.75,0.184623986877066,0.0465696881818194,9.84502090190657,2.96772334586328
batch 16,11.0,0.196347592450439,0.0584476258241495,10.7503509479749,2.99214102729197
batch 16,11.25,0.185279618575944,0.071073801044922,11.4082456759625,3.19941334767468
batch 16,11.5,0.15847242378599,0.0782803728690705,11.5396750841844,3.50986926185495
batch 16,11.75,0.131017790465693,0.0767023746414582,11.1505148170245,3.78596295664744
batch 16,12.0,0.113235528717228,0.0682975519093612,10.472846333674,3.91427839791951
batch 16,12.25,0.107879868543625,0.0577636042345736,9.78220061344639,3.86440608644399
batch 16,12.5,0.114113647063379,0.0490515602683333,9.29145698535942,3.6807387362397
batch 16,12.75,0.129868880893145,0.0442451555072923,9.13110646793752,3.44105380378952
batch 16,13.0,0.151263114879817,0.044132350517294,9.34520794845768,3.22385151139044
batch 16,13.25,0.171324063238329,0.0487535427977295,9.86964428629046,3.09405285166142
batch 16,13.5,0.181271379605709,0.0570477629242082,10.5166276651183,3.0941320629461
batch 16,13.75,0.175877800074845,0.0661147754764954,11.0232712266389,3.22752784288135
batch 16,14.0,0.15841591188871,0.071906495916825,11.1820778125627,3.44298945794992
batch 16,14.25,0.138233220385396,0.0718357512646009,10.9602579426532,3.64884753022347
batch 16,14.5,0.123497877849583,0.066570707065634,10.4920128904945,3.76134267874325
batch 16,14.75,0.117784032781671,0.059030194665678,9.97501884197821,3.7469058635116
batch 16,15.0,0.121303308898213,0.0522308293813463,9.58305414946256,3.62671046204631
batch 16,15.25,0.132481166623373,0.0481270728578994,9.43022776905772,3.45395775709974
batch 16,15.5,0.148093317538762,0.0476055442445562,9.55788050684216,3.28919185196543
batch 16,15.75,0.162939029832724,0.0507306243225744,9.92151294766711,3.18481210257185
batch 16,16.0,0.170932595157701,0.0566221286545481,10.387853182477,3.17470807906135
batch 16,16.25,0.168351526613609,0.0631980989341357,10.7719952092949,3.26268286496715
batch 16,16.5,0.156789348372804,0.0676952858575869,10.9213865916116,3.41430482297686
batch 16,16.75,0.142146001102606,0.0682059775418261,10.7948947425097,3.56675845228775
batch 16,17.0,0.130476236365293,0.0648676838216256,10.4705937566917,3.65900271898919
batch 16,17.25,0.125189767164266,0.0594979776121446,10.0874689365653,3.66105813601176
batch 16,17.5,0.12703542499087,0.0543053421090916,9.78113565801295,3.58188274098049
batch 16,17.75,0.134944185880929,0.050942789619698,9.64669046315672,3.45746920840362
batch 16,18.0,0.146365068220031,0.0502638920422366,9.72145675804718,3.33336545366805
batch 16,18.25,0.15739235966392,0.05237317150161,9.97538090839972,3.25084563229512
batch 16,18.5,0.163696318941671,0.0565857916529255,10.3131281426635,3.23685889700014
batch 16,18.75,0.162592521480154,0.061385624791365,10.6027151093816,3.29536423244549
batch 16,19.0,0.154855426462172,0.0648354132801896,10.7318387498138,3.40285517069977
batch 16,19.25,0.144282163361522,0.0655356015500868,10.6613113359863,3.51552699066474
batch 16,19.5,0.135256848009059,0.0634087659675036,10.4365094510773,3.5889331943106
batch 16,19.75,0.130684747887267,0.0595941522701329,10.1543712576314,3.59824593278454
batch 16,20.0,0.131510344561229,0.055678829314678,9.91808897629356,3.54609475723475
batch 16,20.25,0.137070737182197,0.0529892669978475,9.80447658988852,3.4566588428759
batch 16,20.5,0.145419299868305,0.0522827165661923,9.84618962148324,3.36367297298023
batch 16,20.75,0.153627479869773,0.0536921510115889,10.023713493068,3.29910147398443
batch 16,21.0,0.158560516934446,0.0567084228884209,10.2688430430885,3.28426371966208
batch 16,21.25,0.1582501832595,0.0602242565835984,10.486550391284,3.32311136025734
batch 16,21.5,0.153046004252572,0.0628572554439037,10.5938441798893,3.39956000654288
batch 16,21.75,0.145429209953722,0.0635759150464194,10.5566568138354,3.48274299205381
batch 16,22.0,0.138546149840055,0.0622242892493885,10.4009978393512,3.5402288089773
batch 16,22.25,0.134740116514021,0.0595198300933817,10.1942052664312,3.55215767360766
batch 16,22.5,0.134960846973579,0.0565925938498306,10.0135811528956,3.51799669397567
batch 16,22.75,0.138837726147376,0.0544749969992267,9.9198643871247,3.45387791107823
batch 16,23.0,0.144926097759294,0.0538067929667264,9.94092484942502,3.3845128557408
batch 16,23.25,0.151040430424167,0.05473356118724,10.0647488948309,3.33434991175924
batch 16,23.5,0.154884749908317,0.0568901291897323,10.2427175046561,3.32016040322404
batch 16,23.75,0.154994120496697,0.0594694150021,10.4060792133921,3.34573916609446
batch 16,24.0,0.151490770668455,0.061473590267892,10.4932841213274,3.40013851133991
batch 16,24.25,0.146013110905265,0.0621375191816122,10.4759366879341,3.46148447314743
batch 16,24.5,0.140811588549755,0.0612868875891167,10.3684631212041,3.50605867441508
batch 16,24.75,0.13771922305226,0.0593738766788885,10.2174984938472,3.51826715087506
